Taxon A	Taxon B	FlashWeave	FlashWeaveHE	SpiecEasi	FastSpar	PropR	Spearman	Pearson	Jaccard	Num supporting methods	Prevalence A (%)	Prevalence B (%)	Mean Abundance A	Mean Abundance B	Max Abundance A	Max Abundance B	Abundance B at Max A	Abundance A at Max B	Sample at Max A	Sample at Max B	Inter phylum	Taxonomy A	Taxonomy B	Community A	Community B	Inter community
otu_635	otu_667			0.423376175902508			0.7775091787081735	0.9314008481442132	0.7142857142857143	4	50.0	70.0	0.014353234900000001	0.01946186295	0.1534172	0.11848649	0.11848649	0.1534172	Sample8	Sample8	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SZUA-161;f__SZUA-161;g__;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__;s__	11	11	False
otu_711	otu_87			0.416918039812341			0.9079309927677108	0.8134328377927151	0.8421052631578947	4	95.0	80.0	0.0625845286	0.047871329799999994	0.14936027	0.18734773	0.14051558	0.111840844	Sample18	Sample20	True	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__CSSed11-243R1;f__CSSed11-243R1;g__;s__	10	1	True
otu_718	otu_801			0.411043557505715			0.821619648245084	0.9815206044363706	0.8333333333333334	4	80.0	85.0	0.0283953589	0.051465853949999994	0.13369161	0.21496193	0.19998321	0.11955147	Sample20	Sample19	True	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Methylomirabilales;f__2-02-FULL-66-22;g__2-02-FULL-66-22;s__	1	1	False
otu_138	otu_239			0.405299376340991			0.8424484177142314	0.976761195875925	0.7894736842105263	4	95.0	75.0	0.04193671565	0.0300090423	0.32817742	0.24575232	0.24575232	0.32817742	Sample13	Sample13	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__;s__	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	5	6	True
otu_22	otu_504			0.397194184905335			0.8177720117357329	0.966892145351242	0.8947368421052632	4	95.0	85.0	0.03258867425	0.018514464200000004	0.13001643	0.101152875	0.101152875	0.13001643	Sample13	Sample13	True	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	10	10	False
otu_258	otu_814			0.394957685050891		0.824225115815311	0.8380540736433387	0.9982631523961064		4	15.0	10.0	0.0079964925	0.0057839141999999994	0.13517232	0.1019383	0.1019383	0.13517232	Sample8	Sample8	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA8522;g__UBA8522;s__UBA8522 sp017886205	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__SM23-35;g__JBGOWS01;s__	7	7	False
otu_477	otu_533			0.390489832810581		0.714032607208287	0.7318945724401953	0.8608514083624496		4	35.0	40.0	0.028008187100000005	0.03617089175	0.251352	0.19510552	0.19510552	0.251352	Sample19	Sample19	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__FEB-25;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__Fen-1064;g__JAURWL01;s__	5	11	True
otu_161	otu_636			0.386732506884524		0.731260829213248	0.7889944206216749	0.9421190507086008		4	35.0	50.0	0.01694630435	0.01607804845	0.14129484	0.17846343	0.17846343	0.14129484	Sample17	Sample17	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SZUA-161;f__SZUA-161;g__;s__	2	2	False
otu_482	otu_506			0.385486911997506			0.9130843692256424	0.9528627609309718	0.75	4	60.0	80.0	0.0413646702	0.04649100925000001	0.23586127	0.19927125	0.1757997	0.16895491	Sample1	Sample3	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__FEB-25;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	15	15	False
otu_731	otu_892			0.380333746409053			0.8226336545969706	0.9192270111107196	0.75	4	80.0	60.0	0.03184684015	0.03631024165	0.12867273	0.2010525	0.2010525	0.12867273	Sample13	Sample13	True	d__Bacteria;p__Desulfobacterota;c__RBG-13-43-22;o__RBG-13-43-22;f__RBG-13-43-22;g__RBG-13-43-22;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__CAIYOL01;s__	6	6	False
otu_388	otu_46			0.370258355840727		0.719794735751214	0.7866256039875682	0.9075753993085568		4	40.0	20.0	0.0447083759	0.03462986220000001	0.31675464	0.4278657	0.2061331	0.3057271	Sample6	Sample10	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp041480535	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	2	2	False
otu_510	otu_829			0.368649646730327		0.777193326311941	0.7452413135250993	0.997652218910486		4	10.0	20.0	0.0064239955	0.07283301365	0.10382266	1.2308645	1.2308645	0.10382266	Sample15	Sample15	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__JALNZF01;s__	14	14	False
otu_181	otu_322			0.356126389909746		0.712563390792731	0.7060180864974624	0.997062381117276		4	20.0	10.0	0.01420209815	0.01271261025	0.25782388	0.24229334	0.24229334	0.25782388	Sample8	Sample8	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DATKKK01;s__	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__JAGONC01;g__JAPLDP01;s__	7	7	False
otu_415	otu_575			0.353393189137669			0.956326385731474	0.8340564046871761	0.8947368421052632	4	85.0	95.0	0.03522487255	0.061531016699999996	0.1301369	0.3099336	0.20772728	0.0847858	Sample9	Sample1	True	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Cryosericales;f__Cryosericaceae;g__Cryosericum;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__DSTF01;f__JALHUB01;g__JALHUB01;s__	6	10	True
otu_802	otu_92			0.349138351790775		0.716959612266644	0.8237809025562808	0.9801704443817756		4	40.0	50.0	0.015147222399999999	0.025281613050000002	0.13481912	0.17776	0.17776	0.13481912	Sample19	Sample19	True	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Methylomirabilales;f__2-02-FULL-66-22;g__2-02-FULL-66-22;s__2-02-FULL-66-22 sp041489335	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__JAQUKY01;s__	5	5	False
otu_827	otu_848			0.347254689772681			0.7228259694894709	0.836642567334969	0.75	4	60.0	80.0	0.035579007950000005	0.03460195945000001	0.17449492	0.12381926	0.07553875	0.14750977	Sample18	Sample7	True	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__JAKAHZ01;s__	d__Bacteria;p__Omnitrophota;c__Koll11;o__Pluralincolimonadales;f__Pluralincolimonadaceae;g__;s__	5	13	True
otu_5	otu_793			0.343023581382709			0.8700490752642297	0.845624885919525	0.8333333333333334	4	75.0	90.0	0.06450397580000002	0.06864392285	0.30451864	0.23231634	0.20241965	0.2248784	Sample19	Sample14	True	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteriia;o__Krumholzibacteriales;f__Krumholzibacteriaceae;g__SSS58A;s__	1	10	True
otu_193	otu_588			0.333684646508782		0.788285145671906	0.8170266014839831	0.9879135654515993		4	15.0	25.0	0.00579937665	0.008458429	0.10200612	0.116263285	0.116263285	0.10200612	Sample8	Sample8	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JAOZHU01;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__	7	7	False
otu_32	otu_703			0.332566073837253		0.716913236417127	0.8168275259852641	0.8771308208980843		4	30.0	45.0	0.028426311050000003	0.02156070835	0.3106417	0.12494065	0.12494065	0.3106417	Sample14	Sample14	True	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__Aenigmatarchaeales;f__Aenigmatarchaeaceae;g__JAWBOD01;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	1	1	False
otu_272	otu_661			0.325998176532748		0.815173835194334	0.8380540736433387	0.9919658849641552		4	15.0	10.0	0.00711515435	0.0069907515000000005	0.11592302	0.13219327	0.13219327	0.11592302	Sample8	Sample8	True	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__UBA7540;f__;g__;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__;g__;s__	14	14	False
otu_653	otu_862			0.32511210626092			0.8634023738372912	0.7809235550197399	0.8421052631578947	4	95.0	80.0	0.0448663039	0.0406788363	0.13580921	0.19319172	0.08954955	0.09910376	Sample8	Sample18	True	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__Fen-1039;s__	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Minisyncoccales;f__CG1-02-41-26;g__JAUXAO01;s__	13	13	False
otu_761	otu_793			0.320411082596078			0.7124095215578187	0.8137237574600736	0.736842105263158	4	75.0	90.0	0.03973792454999999	0.06864392285	0.11334971	0.23231634	0.23231634	0.11334971	Sample14	Sample14	True	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteriia;o__Krumholzibacteriales;f__Krumholzibacteriaceae;g__SSS58A;s__	10	10	False
otu_559	otu_72			0.310538386097028		0.734054879079974	0.8170266014839831	0.9587032118803156		4	25.0	15.0	0.0125049388	0.012292950249999999	0.102934696	0.13606246	0.13606246	0.102934696	Sample19	Sample19	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA2162;g__JBBITI01;s__	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__MVRE01;s__	5	5	False
otu_748	otu_775			0.306266240235368		0.737694075890906	0.7664388895590903	0.9701752075163164		4	15.0	30.0	0.01845306265	0.01773271235	0.22052197	0.222897	0.222897	0.22052197	Sample5	Sample5	True	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__Fen-1135;s__	d__Bacteria;p__Desulfobacterota_E;c__Deferrimicrobia;o__Deferrimicrobiales;f__Deferrimicrobiaceae;g__Deferrimicrobium;s__	14	14	False
otu_217	otu_67			0.301233181053589		0.722033447071905	0.7673488141759952	0.9965093564692388		4	40.0	25.0	0.0244526915	0.0229965006	0.36829594	0.36670834	0.36670834	0.36829594	Sample3	Sample3	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__;s__	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__	0	0	False
otu_3	otu_352			0.300796062025035			0.9074522249066068	0.9505982588762184	0.8823529411764706	4	75.0	85.0	0.038414375300000005	0.03220843554999999	0.23544781	0.19155493	0.19155493	0.23544781	Sample13	Sample13	True	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	9	9	False
otu_191	otu_92			0.300684788888833		0.716828557830263	0.8101796768674043	0.968228704563772		4	40.0	50.0	0.02805075145	0.025281613050000002	0.21554922	0.17776	0.17776	0.21554922	Sample19	Sample19	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JAGTQT01;s__	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__JAQUKY01;s__	5	5	False
otu_256	otu_864	0.9814659357070924				0.853890991024041			1.0	3	95.0	95.0	0.04936364215	0.0564230474	0.32419002	0.14330654	0.044404518	0.012277489	Sample15	Sample8	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA8522;g__;s__	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Minisyncoccales;f__RBG-13-42-11;g__JAPLXL01;s__JAPLXL01 sp026396115	14	10	True
otu_145	otu_673	0.9372499585151672				0.927845432653622			1.0	3	90.0	90.0	0.0332994529	0.07767354225	0.20461902	0.20319732	0.1395427	0.030703532	Sample8	Sample18	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__20-14-0-80-47-9;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__DATIGG01;s__	16	13	True
otu_848	otu_855	0.9269173741340636				0.812563623168588			0.9375	3	80.0	75.0	0.03460195945000001	0.05399898185	0.12381926	0.1998367	0.065080434	0.10006027	Sample7	Sample19	True	d__Bacteria;p__Omnitrophota;c__Koll11;o__Pluralincolimonadales;f__Pluralincolimonadaceae;g__;s__	d__Bacteria;p__Patescibacteriota;c__Microgenomatia;o__PFEM01;f__JAPLYW01;g__;s__	13	13	False
otu_22	otu_793	0.899664044380188					0.7047762815067963		0.9473684210526316	3	95.0	90.0	0.03258867425	0.06864392285	0.13001643	0.23231634	0.09361183	0.06290166	Sample13	Sample14	True	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteriia;o__Krumholzibacteriales;f__Krumholzibacteriaceae;g__SSS58A;s__	10	10	False
otu_148	otu_318	0.8746851086616516					0.8011194050773223		0.7142857142857143	3	70.0	50.0	0.06727478765	0.026913317800000003	1.0802919	0.19319601	0.12124948	0.12626591	Sample3	Sample13	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__20-14-0-80-47-9;s__20-14-0-80-47-9 sp022865455	d__Bacteria;p__Atribacterota;c__JS1;o__SB-45;f__34-128;g__CG2-30-33-13;s__CG2-30-33-13 sp041490145	15	9	True
otu_629	otu_745	0.8549579381942749				0.822756066242018			0.8823529411764706	3	75.0	85.0	0.049503983	0.04155357385	0.400537	0.14885534	0.07219111	0.026069798	Sample2	Sample14	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__SM23-28-2;g__SM23-28-2;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__Fen-1135;s__	2	2	False
otu_209	otu_734	0.84891					0.8625841868489884		0.7333333333333334	3	55.00000000000001	75.0	0.0762309032	0.0345561353	0.6678566	0.12867437	0.10659643	0.34390023	Sample3	Sample9	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__UBA11855;s__	d__Bacteria;p__Desulfobacterota;c__SM23-61;o__SM23-61;f__SM23-61;g__JAHJQK01;s__	0	9	True
otu_642	otu_743	0.84561687707901				0.715428169541092			0.8666666666666667	3	75.0	65.0	0.0411123401	0.01596581125	0.3253698	0.15381142	0.00711634	0.023619482	Sample1	Sample8	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SZUA-161;f__SZUA-161;g__JACWAE01;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__Fen-1135;s__	10	14	True
otu_439	otu_488	0.8289667963981628				0.796252727291655			0.9090909090909092	3	55.00000000000001	50.0	0.02423474775	0.015274699149999998	0.11331992	0.14199485	0.005440722	0.0582668	Sample19	Sample8	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Pelolinea;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__FEB-25;s__	4	4	False
otu_382	otu_711	0.8165475726127625				0.941771315831687			1.0	3	95.0	95.0	0.05917960815000001	0.0625845286	0.16669367	0.14936027	0.10520974	0.053932834	Sample3	Sample18	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	10	10	False
otu_415	otu_776	0.8046250939369202				0.751639451922576			0.9411764705882352	3	85.0	80.0	0.03522487255	0.02948226975	0.1301369	0.16258371	0.009717531	0.039047927	Sample9	Sample18	True	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Cryosericales;f__Cryosericaceae;g__Cryosericum;s__	d__Bacteria;p__Desulfobacterota_E;c__Deferrimicrobia;o__Deferrimicrobiales;f__Deferrimicrobiaceae;g__Deferrimicrobium;s__	6	13	True
otu_149	otu_383	0.7865117192268372					0.7060180864974624	0.9727130825929048		3	20.0	10.0	0.0102000806	0.00779828645	0.14426377	0.1475111	0.1475111	0.14426377	Sample8	Sample8	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__20-14-0-80-47-9;s__20-14-0-80-47-9 sp022865455	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	14	14	False
otu_677	otu_70	0.780329167842865					0.8498834250030645	0.8865818718829802		3	25.0	40.0	0.012601892950000002	0.015577009999999999	0.14818168	0.11028513	0.11028513	0.14818168	Sample13	Sample13	True	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__JACAEX01;s__	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__MVRE01;s__	0	0	False
otu_479	otu_642	0.7756388783454895					0.7497969358981998		0.7333333333333334	3	55.00000000000001	75.0	0.063988194	0.0411123401	0.790624	0.3253698	0.04897331	0.103691995	Sample9	Sample1	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__FEB-25;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SZUA-161;f__SZUA-161;g__JACWAE01;s__	0	10	True
otu_145	otu_204	0.74266				0.87362354558987			1.0	3	90.0	90.0	0.0332994529	0.0505499696	0.20461902	0.18217662	0.02627982	0.017300552	Sample8	Sample19	False	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__20-14-0-80-47-9;s__	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JBGQMW01;s__	16	16	False
otu_107	otu_164	0.7316					0.8306060465292258	0.8939792289915643		3	55.00000000000001	35.0	0.03552103325000001	0.007943775900000002	0.34336987	0.10472861	0.10472861	0.34336987	Sample3	Sample3	True	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__SM1-50;s__	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	15	3	True
otu_387	otu_668	0.6930631399154663					0.7167914640658779	0.8984337129213413		3	30.0	35.0	0.012043944849999998	0.045290163700000004	0.1269913	0.7749909	0.7749909	0.1269913	Sample13	Sample13	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp041479075	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__;s__	9	9	False
otu_108	otu_754	0.6750538945198059				0.846978185250866			1.0	3	95.0	95.0	0.048960983799999996	0.0894454754	0.18077506	0.25279176	0.23071972	0.020397466	Sample2	Sample3	True	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__SM1-50;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__JAPLJS01;s__JAPLJS01 sp026388545	10	10	False
otu_296	otu_506	0.6684268116950989				0.724964674205449			0.875	3	70.0	80.0	0.026957013500000005	0.04649100925000001	0.20457959	0.19927125	0.19927125	0.20457959	Sample3	Sample3	True	d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__JAHILC01;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	15	15	False
otu_320	otu_629	0.6639942526817322				0.747058135355807			0.8125	3	70.0	75.0	0.03775767955	0.049503983	0.16672553	0.400537	0.008536805	0.024666756	Sample7	Sample2	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__FEN-979;g__DATJQF01;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__SM23-28-2;g__SM23-28-2;s__	2	2	False
otu_53	otu_818			0.792098335742048			0.7060180864974624	0.9994150104728686		3	20.0	10.0	0.05009756654999999	0.02309098555	0.955861	0.4542904	0.4542904	0.955861	Sample8	Sample8	True	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__GWC2-56-14;s__	7	7	False
otu_118	otu_734			0.784842147206157			0.787922203825227	0.925067652980727		3	55.00000000000001	75.0	0.061507448549999996	0.0345561353	0.2708816	0.12867437	0.08240869	0.25467676	Sample4	Sample9	True	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__JACIVX01;g__JAJRAG01;s__JAJRAG01 sp041478695	d__Bacteria;p__Desulfobacterota;c__SM23-61;o__SM23-61;f__SM23-61;g__JAHJQK01;s__	9	9	False
otu_559	otu_830			0.586270873923643			0.7723957381111829	0.9910042064439716		3	25.0	30.0	0.0125049388	0.0150290402	0.102934696	0.10848584	0.10848584	0.102934696	Sample19	Sample19	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA2162;g__JBBITI01;s__	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__JALNZF01;s__	5	5	False
otu_287	otu_45			0.578977922304058			0.722735511026228	0.8416672813644422		3	25.0	40.0	0.01169842745	0.0203185071	0.12275755	0.2912438	0.2912438	0.12275755	Sample1	Sample1	True	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	12	12	False
otu_116	otu_66			0.514264555588407			0.7231349428146626	0.9777791966324424		3	45.0	75.0	0.04818763575	0.06566707335	0.540369	0.63265496	0.63265496	0.540369	Sample8	Sample8	True	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__JACIVX01;g__JAJRAG01;s__JAJRAG01 sp041478695	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__	2	1	True
otu_387	otu_499			0.500597073933735			0.7162601283252973	0.9195177416894994		3	30.0	55.00000000000001	0.012043944849999998	0.015635900749999997	0.1269913	0.11264405	0.11264405	0.1269913	Sample13	Sample13	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp041479075	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	9	9	False
otu_186	otu_256			0.49823141828645			0.7426309596460029	0.8532733597150133		3	60.0	95.0	0.03804355775	0.04936364215	0.24053138	0.32419002	0.1429584	0.18084171	Sample5	Sample15	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DATKKK01;s__	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA8522;g__;s__	14	14	False
